Entity,Code,Date,"Daily new confirmed cases of COVID-19 per million people (rolling 3-day average, right-aligned)"
Japan,JPN,"Mar 11, 2020",0.298
Japan,JPN,"Mar 12, 2020",0.34533
Japan,JPN,"Mar 13, 2020",0.42433
Japan,JPN,"Mar 14, 2020",0.44533
Japan,JPN,"Mar 15, 2020",0.42433
Japan,JPN,"Mar 16, 2020",0.36633
Japan,JPN,"Mar 17, 2020",0.22933
Japan,JPN,"Mar 18, 2020",0.12933
Japan,JPN,"Mar 19, 2020",0.15567
Japan,JPN,"Mar 20, 2020",0.33233
Japan,JPN,"Mar 21, 2020",0.46933
Japan,JPN,"Mar 22, 2020",0.456
Japan,JPN,"Mar 23, 2020",0.36633
Japan,JPN,"Mar 24, 2020",0.31867
Japan,JPN,"Mar 25, 2020",0.38733
Japan,JPN,"Mar 26, 2020",0.47167
Japan,JPN,"Mar 27, 2020",0.622
Japan,JPN,"Mar 28, 2020",0.80633
Japan,JPN,"Mar 29, 2020",1.12
Japan,JPN,"Mar 30, 2020",1.323
Japan,JPN,"Mar 31, 2020",1.19667
Japan,JPN,"Apr 1, 2020",0.68533
Japan,JPN,"Apr 2, 2020",0.82233
Japan,JPN,"Apr 3, 2020",1.75
Japan,JPN,"Apr 4, 2020",2.588
Japan,JPN,"Apr 5, 2020",2.88067
Japan,JPN,"Apr 6, 2020",2.733
Japan,JPN,"Apr 7, 2020",2.32467
Japan,JPN,"Apr 8, 2020",1.67367
Japan,JPN,"Apr 9, 2020",1.58933
Japan,JPN,"Apr 10, 2020",2.24033
Japan,JPN,"Apr 11, 2020",3.79767
Japan,JPN,"Apr 12, 2020",6.565
Japan,JPN,"Apr 13, 2020",6.82067
Japan,JPN,"Apr 14, 2020",6.05667
Japan,JPN,"Apr 15, 2020",3.56367
Japan,JPN,"Apr 16, 2020",3.49767
Japan,JPN,"Apr 17, 2020",4.01133
Japan,JPN,"Apr 18, 2020",4.467
Japan,JPN,"Apr 19, 2020",4.68833
Japan,JPN,"Apr 20, 2020",4.17467
Japan,JPN,"Apr 21, 2020",3.487
Japan,JPN,"Apr 22, 2020",2.99167
Japan,JPN,"Apr 23, 2020",2.691
Japan,JPN,"Apr 24, 2020",2.957
Japan,JPN,"Apr 25, 2020",3.679
Japan,JPN,"Apr 26, 2020",3.716
Japan,JPN,"Apr 27, 2020",3.01767
Japan,JPN,"Apr 28, 2020",1.80267
Japan,JPN,"Apr 29, 2020",1.76567
Japan,JPN,"Apr 30, 2020",1.85267
Japan,JPN,"May 1, 2020",1.858
Japan,JPN,"May 2, 2020",1.82367
Jordan,JOR,"Mar 3, 2020",0.098
Jordan,JOR,"Mar 4, 2020",0.098
Jordan,JOR,"Mar 5, 2020",0.098
Jordan,JOR,"Mar 16, 2020",0.686
Jordan,JOR,"Mar 17, 2020",0.49
Jordan,JOR,"Mar 18, 2020",1.11067
Jordan,JOR,"Mar 19, 2020",1.20867
Jordan,JOR,"Mar 20, 2020",1.30667
Jordan,JOR,"Mar 21, 2020",1.11067
Jordan,JOR,"Mar 22, 2020",1.04533
Jordan,JOR,"Mar 23, 2020",1.40467
Jordan,JOR,"Mar 24, 2020",1.40467
Jordan,JOR,"Mar 25, 2020",1.40467
Jordan,JOR,"Mar 26, 2020",1.764
Jordan,JOR,"Mar 27, 2020",1.96
Jordan,JOR,"Mar 28, 2020",2.77667
Jordan,JOR,"Mar 29, 2020",2.67867
Jordan,JOR,"Mar 30, 2020",2.842
Jordan,JOR,"Mar 31, 2020",1.82933
Jordan,JOR,"Apr 1, 2020",1.274
Jordan,JOR,"Apr 2, 2020",0.62067
Jordan,JOR,"Apr 3, 2020",1.01267
Jordan,JOR,"Apr 4, 2020",0.81667
Jordan,JOR,"Apr 5, 2020",1.47
Jordan,JOR,"Apr 6, 2020",1.50267
Jordan,JOR,"Apr 7, 2020",1.63333
Jordan,JOR,"Apr 8, 2020",0.84933
Jordan,JOR,"Apr 9, 2020",0.42467
Jordan,JOR,"Apr 10, 2020",0.75133
Jordan,JOR,"Apr 11, 2020",0.75133
Jordan,JOR,"Apr 12, 2020",0.75133
Jordan,JOR,"Apr 13, 2020",0.55533
Jordan,JOR,"Apr 14, 2020",0.62067
Jordan,JOR,"Apr 15, 2020",0.52267
Jordan,JOR,"Apr 16, 2020",0.392
Jordan,JOR,"Apr 17, 2020",0.35933
Jordan,JOR,"Apr 18, 2020",0.32667
Jordan,JOR,"Apr 19, 2020",0.392
Jordan,JOR,"Apr 20, 2020",0.49
Jordan,JOR,"Apr 21, 2020",0.588
Jordan,JOR,"Apr 22, 2020",0.392
Jordan,JOR,"Apr 23, 2020",0.35933
Jordan,JOR,"Apr 24, 2020",0.392
Jordan,JOR,"Apr 25, 2020",0.52267
Jordan,JOR,"Apr 26, 2020",0.52267
Jordan,JOR,"Apr 27, 2020",0.32667
Jordan,JOR,"Apr 28, 2020",0.26133
Jordan,JOR,"Apr 29, 2020",0.16333
Jordan,JOR,"Apr 30, 2020",0.13067
Jordan,JOR,"May 1, 2020",0.13067
Jordan,JOR,"May 2, 2020",0.32667
Kazakhstan,KAZ,"Mar 15, 2020",0.32
Kazakhstan,KAZ,"Mar 16, 2020",0.24
Kazakhstan,KAZ,"Mar 17, 2020",0.19567
Kazakhstan,KAZ,"Mar 18, 2020",0.47967
Kazakhstan,KAZ,"Mar 19, 2020",0.49733
Kazakhstan,KAZ,"Mar 20, 2020",0.67467
Kazakhstan,KAZ,"Mar 21, 2020",0.355
Kazakhstan,KAZ,"Mar 22, 2020",0.33733
Kazakhstan,KAZ,"Mar 23, 2020",0.19533
Kazakhstan,KAZ,"Mar 24, 2020",0.16
Kazakhstan,KAZ,"Mar 25, 2020",0.40833
Kazakhstan,KAZ,"Mar 26, 2020",0.497
Kazakhstan,KAZ,"Mar 27, 2020",1.02933
Kazakhstan,KAZ,"Mar 28, 2020",2.02367
Kazakhstan,KAZ,"Mar 29, 2020",2.503
Kazakhstan,KAZ,"Mar 30, 2020",2.91133
Kazakhstan,KAZ,"Mar 31, 2020",2.34333
Kazakhstan,KAZ,"Apr 1, 2020",1.97067
Kazakhstan,KAZ,"Apr 2, 2020",1.13633
Kazakhstan,KAZ,"Apr 3, 2020",1.083
Kazakhstan,KAZ,"Apr 4, 2020",2.13033
Kazakhstan,KAZ,"Apr 5, 2020",1.98833
Kazakhstan,KAZ,"Apr 6, 2020",2.574
Kazakhstan,KAZ,"Apr 7, 2020",3.728
Kazakhstan,KAZ,"Apr 8, 2020",4.33167
Kazakhstan,KAZ,"Apr 9, 2020",4.04767
Kazakhstan,KAZ,"Apr 10, 2020",2.34333
Kazakhstan,KAZ,"Apr 11, 2020",2.41433
Kazakhstan,KAZ,"Apr 12, 2020",2.148
Kazakhstan,KAZ,"Apr 13, 2020",2.82267
Kazakhstan,KAZ,"Apr 14, 2020",6.018
Kazakhstan,KAZ,"Apr 15, 2020",6.87033
Kazakhstan,KAZ,"Apr 16, 2020",6.56833
Kazakhstan,KAZ,"Apr 17, 2020",5.166
Kazakhstan,KAZ,"Apr 18, 2020",5.75167
Kazakhstan,KAZ,"Apr 19, 2020",5.734
Kazakhstan,KAZ,"Apr 20, 2020",4.70433
Kazakhstan,KAZ,"Apr 21, 2020",6.35533
Kazakhstan,KAZ,"Apr 22, 2020",6.58633
Kazakhstan,KAZ,"Apr 23, 2020",8.09533
Kazakhstan,KAZ,"Apr 24, 2020",6.835
Kazakhstan,KAZ,"Apr 25, 2020",8.113
Kazakhstan,KAZ,"Apr 26, 2020",8.184
Kazakhstan,KAZ,"Apr 27, 2020",6.79933
Kazakhstan,KAZ,"Apr 28, 2020",6.71067
Kazakhstan,KAZ,"Apr 29, 2020",7.29633
Kazakhstan,KAZ,"Apr 30, 2020",8.66333
Kazakhstan,KAZ,"May 1, 2020",11.43267
Kazakhstan,KAZ,"May 2, 2020",10.79367
Kenya,KEN,"Mar 14, 2020",0.019
Kenya,KEN,"Mar 15, 2020",0.0095
Kenya,KEN,"Mar 16, 2020",0.01867
Kenya,KEN,"Mar 17, 2020",0.01233
Kenya,KEN,"Mar 18, 2020",0.01867
Kenya,KEN,"Mar 19, 2020",0.025
Kenya,KEN,"Mar 20, 2020",0.025
Kenya,KEN,"Mar 21, 2020",0.01867
Kenya,KEN,"Mar 23, 2020",0.04967
Kenya,KEN,"Mar 24, 2020",0.056
Kenya,KEN,"Mar 25, 2020",0.11167
Kenya,KEN,"Mar 26, 2020",0.062
Kenya,KEN,"Mar 27, 2020",0.093
Kenya,KEN,"Mar 28, 2020",0.03733
Kenya,KEN,"Mar 29, 2020",0.08067
Kenya,KEN,"Mar 30, 2020",0.068
Kenya,KEN,"Mar 31, 2020",0.11767
Kenya,KEN,"Apr 1, 2020",0.13
Kenya,KEN,"Apr 2, 2020",0.24167
Kenya,KEN,"Apr 3, 2020",0.37167
Kenya,KEN,"Apr 4, 2020",0.39033
Kenya,KEN,"Apr 5, 2020",0.27867
Kenya,KEN,"Apr 6, 2020",0.19833
Kenya,KEN,"Apr 7, 2020",0.22333
Kenya,KEN,"Apr 8, 2020",0.28533
Kenya,KEN,"Apr 9, 2020",0.22933
Kenya,KEN,"Apr 10, 2020",0.161
Kenya,KEN,"Apr 11, 2020",0.10533
Kenya,KEN,"Apr 12, 2020",0.07433
Kenya,KEN,"Apr 13, 2020",0.08067
Kenya,KEN,"Apr 14, 2020",0.118
Kenya,KEN,"Apr 15, 2020",0.15533
Kenya,KEN,"Apr 16, 2020",0.17367
Kenya,KEN,"Apr 17, 2020",0.161
Kenya,KEN,"Apr 18, 2020",0.18567
Kenya,KEN,"Apr 19, 2020",0.22933
Kenya,KEN,"Apr 20, 2020",0.22333
Kenya,KEN,"Apr 21, 2020",0.21733
Kenya,KEN,"Apr 22, 2020",0.118
Kenya,KEN,"Apr 23, 2020",0.20467
Kenya,KEN,"Apr 24, 2020",0.24167
Kenya,KEN,"Apr 25, 2020",0.341
Kenya,KEN,"Apr 26, 2020",0.248
Kenya,KEN,"Apr 27, 2020",0.217
Kenya,KEN,"Apr 28, 2020",0.16733
Kenya,KEN,"Apr 29, 2020",0.19233
Kenya,KEN,"Apr 30, 2020",0.18
Kenya,KEN,"May 1, 2020",0.20467
Kenya,KEN,"May 2, 2020",0.22933
Kosovo,OWID_KOS,"Mar 16, 2020",1.035
Kosovo,OWID_KOS,"Mar 17, 2020",0.5175
Kosovo,OWID_KOS,"Mar 18, 2020",3.277
Kosovo,OWID_KOS,"Mar 19, 2020",2.932
Kosovo,OWID_KOS,"Mar 20, 2020",3.277
Kosovo,OWID_KOS,"Mar 21, 2020",0.86233
Kosovo,OWID_KOS,"Mar 22, 2020",0.86233
Kosovo,OWID_KOS,"Mar 23, 2020",1.72467
Kosovo,OWID_KOS,"Mar 24, 2020",6.38133
Kosovo,OWID_KOS,"Mar 25, 2020",6.72633
Kosovo,OWID_KOS,"Mar 26, 2020",6.89867
Kosovo,OWID_KOS,"Mar 27, 2020",3.10433
Kosovo,OWID_KOS,"Mar 28, 2020",3.96667
Kosovo,OWID_KOS,"Mar 29, 2020",2.932
Kosovo,OWID_KOS,"Mar 30, 2020",2.06967
Kosovo,OWID_KOS,"Mar 31, 2020",3.44933
Kosovo,OWID_KOS,"Apr 1, 2020",4.139
Kosovo,OWID_KOS,"Apr 2, 2020",3.62167
Kosovo,OWID_KOS,"Apr 3, 2020",3.27667
Kosovo,OWID_KOS,"Apr 4, 2020",2.41433
Kosovo,OWID_KOS,"Apr 5, 2020",3.449
Kosovo,OWID_KOS,"Apr 6, 2020",2.58667
Kosovo,OWID_KOS,"Apr 7, 2020",3.27667
Kosovo,OWID_KOS,"Apr 8, 2020",8.968
Kosovo,OWID_KOS,"Apr 9, 2020",7.58833
Kosovo,OWID_KOS,"Apr 10, 2020",14.142
Kosovo,OWID_KOS,"Apr 11, 2020",11.38267
Kosovo,OWID_KOS,"Apr 12, 2020",17.074
Kosovo,OWID_KOS,"Apr 13, 2020",23.28267
Kosovo,OWID_KOS,"Apr 14, 2020",21.903
Kosovo,OWID_KOS,"Apr 15, 2020",17.93633
Kosovo,OWID_KOS,"Apr 16, 2020",10.52033
Kosovo,OWID_KOS,"Apr 17, 2020",12.41733
Kosovo,OWID_KOS,"Apr 18, 2020",16.039
Kosovo,OWID_KOS,"Apr 19, 2020",15.00433
Kosovo,OWID_KOS,"Apr 20, 2020",10.52033
Kosovo,OWID_KOS,"Apr 21, 2020",20.35067
Kosovo,OWID_KOS,"Apr 22, 2020",16.21133
Kosovo,OWID_KOS,"Apr 23, 2020",20.69533
Kosovo,OWID_KOS,"Apr 24, 2020",12.24467
Kosovo,OWID_KOS,"Apr 25, 2020",17.07367
Kosovo,OWID_KOS,"Apr 26, 2020",17.41867
Kosovo,OWID_KOS,"Apr 27, 2020",16.21167
Kosovo,OWID_KOS,"Apr 28, 2020",13.28
Kosovo,OWID_KOS,"Apr 29, 2020",10.17567
Kosovo,OWID_KOS,"Apr 30, 2020",6.209
Kosovo,OWID_KOS,"May 1, 2020",3.277
Kosovo,OWID_KOS,"May 2, 2020",3.96667
Kuwait,KWT,"Feb 24, 2020",0.234
Kuwait,KWT,"Feb 25, 2020",0.39
Kuwait,KWT,"Feb 26, 2020",0.85833
Kuwait,KWT,"Feb 27, 2020",1.795
Kuwait,KWT,"Feb 28, 2020",2.966
Kuwait,KWT,"Feb 29, 2020",2.65367
Kuwait,KWT,"Mar 1, 2020",1.483
Kuwait,KWT,"Mar 2, 2020",0.234
Kuwait,KWT,"Mar 3, 2020",0.85867
Kuwait,KWT,"Mar 4, 2020",1.288
Kuwait,KWT,"Mar 5, 2020",2.342
Kuwait,KWT,"Mar 6, 2020",0.468
Kuwait,KWT,"Mar 7, 2020",0.468
Kuwait,KWT,"Mar 8, 2020",0.585
Kuwait,KWT,"Mar 9, 2020",0.702
Kuwait,KWT,"Mar 10, 2020",0.546
Kuwait,KWT,"Mar 11, 2020",0.62433
Kuwait,KWT,"Mar 12, 2020",0.62433
Kuwait,KWT,"Mar 13, 2020",1.17067
Kuwait,KWT,"Mar 14, 2020",2.41933
Kuwait,KWT,"Mar 15, 2020",2.49767
Kuwait,KWT,"Mar 16, 2020",2.49767
Kuwait,KWT,"Mar 17, 2020",1.79533
Kuwait,KWT,"Mar 18, 2020",2.02933
Kuwait,KWT,"Mar 19, 2020",2.34167
Kuwait,KWT,"Mar 20, 2020",1.95133
Kuwait,KWT,"Mar 21, 2020",2.26367
Kuwait,KWT,"Mar 22, 2020",2.654
Kuwait,KWT,"Mar 23, 2020",3.12233
Kuwait,KWT,"Mar 24, 2020",2.34167
Kuwait,KWT,"Mar 25, 2020",1.17067
Kuwait,KWT,"Mar 26, 2020",0.54633
Kuwait,KWT,"Mar 27, 2020",1.483
Kuwait,KWT,"Mar 28, 2020",2.654
Kuwait,KWT,"Mar 29, 2020",3.12233
Kuwait,KWT,"Mar 30, 2020",3.66867
Kuwait,KWT,"Mar 31, 2020",3.20033
Kuwait,KWT,"Apr 1, 2020",4.215
Kuwait,KWT,"Apr 2, 2020",4.83967
Kuwait,KWT,"Apr 3, 2020",5.93233
Kuwait,KWT,"Apr 4, 2020",4.137
Kuwait,KWT,"Apr 5, 2020",12.64467
Kuwait,KWT,"Apr 6, 2020",16.70333
Kuwait,KWT,"Apr 7, 2020",25.21133
Kuwait,KWT,"Apr 8, 2020",20.60633
Kuwait,KWT,"Apr 9, 2020",23.33833
Kuwait,KWT,"Apr 10, 2020",19.12333
Kuwait,KWT,"Apr 11, 2020",19.51333
Kuwait,KWT,"Apr 12, 2020",23.338
Kuwait,KWT,"Apr 13, 2020",25.28933
Kuwait,KWT,"Apr 14, 2020",23.96267
Kuwait,KWT,"Apr 15, 2020",15.689
Kuwait,KWT,"Apr 16, 2020",13.34733
Kuwait,KWT,"Apr 17, 2020",17.484
Kuwait,KWT,"Apr 18, 2020",23.65033
Kuwait,KWT,"Apr 19, 2020",27.08467
Kuwait,KWT,"Apr 20, 2020",30.519
Kuwait,KWT,"Apr 21, 2020",26.304
Kuwait,KWT,"Apr 22, 2020",25.60167
Kuwait,KWT,"Apr 23, 2020",25.992
Kuwait,KWT,"Apr 24, 2020",31.53367
Kuwait,KWT,"Apr 25, 2020",41.68067
Kuwait,KWT,"Apr 26, 2020",50.26667
Kuwait,KWT,"Apr 27, 2020",52.76433
Kuwait,KWT,"Apr 28, 2020",52.608
Kuwait,KWT,"Apr 29, 2020",42.773
Kuwait,KWT,"Apr 30, 2020",51.90533
Kuwait,KWT,"May 1, 2020",57.44733
Kuwait,KWT,"May 2, 2020",73.13633
Kyrgyzstan,KGZ,"Mar 19, 2020",0.46
Kyrgyzstan,KGZ,"Mar 20, 2020",0.46
Kyrgyzstan,KGZ,"Mar 21, 2020",0.30667
Kyrgyzstan,KGZ,"Mar 22, 2020",0.562
Kyrgyzstan,KGZ,"Mar 23, 2020",0.40867
Kyrgyzstan,KGZ,"Mar 24, 2020",0.511
Kyrgyzstan,KGZ,"Mar 25, 2020",1.43067
Kyrgyzstan,KGZ,"Mar 26, 2020",1.533
Kyrgyzstan,KGZ,"Mar 27, 2020",1.43067
Kyrgyzstan,KGZ,"Mar 28, 2020",0.81767
Kyrgyzstan,KGZ,"Mar 29, 2020",2.04367
Kyrgyzstan,KGZ,"Mar 30, 2020",2.04367
Kyrgyzstan,KGZ,"Mar 31, 2020",1.32833
Kyrgyzstan,KGZ,"Apr 1, 2020",1.175
Kyrgyzstan,KGZ,"Apr 2, 2020",1.43033
Kyrgyzstan,KGZ,"Apr 3, 2020",2.09467
Kyrgyzstan,KGZ,"Apr 4, 2020",1.89033
Kyrgyzstan,KGZ,"Apr 5, 2020",1.635
Kyrgyzstan,KGZ,"Apr 6, 2020",4.64933
Kyrgyzstan,KGZ,"Apr 7, 2020",4.29167
Kyrgyzstan,KGZ,"Apr 8, 2020",6.43767
Kyrgyzstan,KGZ,"Apr 9, 2020",3.27
Kyrgyzstan,KGZ,"Apr 10, 2020",3.57667
Kyrgyzstan,KGZ,"Apr 11, 2020",3.52533
Kyrgyzstan,KGZ,"Apr 12, 2020",4.95567
Kyrgyzstan,KGZ,"Apr 13, 2020",6.182
Kyrgyzstan,KGZ,"Apr 14, 2020",4.64933
Kyrgyzstan,KGZ,"Apr 15, 2020",3.67867
Kyrgyzstan,KGZ,"Apr 16, 2020",2.40133
Kyrgyzstan,KGZ,"Apr 17, 2020",3.01433
Kyrgyzstan,KGZ,"Apr 18, 2020",2.91233
Kyrgyzstan,KGZ,"Apr 19, 2020",4.496
Kyrgyzstan,KGZ,"Apr 20, 2020",4.03633
Kyrgyzstan,KGZ,"Apr 21, 2020",4.29167
Kyrgyzstan,KGZ,"Apr 22, 2020",2.96333
Kyrgyzstan,KGZ,"Apr 23, 2020",3.21867
Kyrgyzstan,KGZ,"Apr 24, 2020",3.372
Kyrgyzstan,KGZ,"Apr 25, 2020",2.70767
Kyrgyzstan,KGZ,"Apr 26, 2020",2.60567
Kyrgyzstan,KGZ,"Apr 27, 2020",1.99267
Kyrgyzstan,KGZ,"Apr 28, 2020",2.19733
Kyrgyzstan,KGZ,"Apr 29, 2020",2.40167
Kyrgyzstan,KGZ,"Apr 30, 2020",2.606
Kyrgyzstan,KGZ,"May 1, 2020",1.94167
Kyrgyzstan,KGZ,"May 2, 2020",2.04367
Laos,LAO,"Mar 25, 2020",0.275
Laos,LAO,"Mar 26, 2020",0.1375
Laos,LAO,"Mar 27, 2020",0.275
Laos,LAO,"Mar 28, 2020",0.18333
Laos,LAO,"Mar 29, 2020",0.18333
Laos,LAO,"Mar 31, 2020",0.13733
Laos,LAO,"Apr 1, 2020",0.13733
Laos,LAO,"Apr 2, 2020",0.183
Laos,LAO,"Apr 3, 2020",0.04567
Laos,LAO,"Apr 4, 2020",0.04567
Laos,LAO,"Apr 6, 2020",0.04567
Laos,LAO,"Apr 7, 2020",0.09133
Laos,LAO,"Apr 8, 2020",0.09133
Laos,LAO,"Apr 9, 2020",0.183
Laos,LAO,"Apr 10, 2020",0.183
Laos,LAO,"Apr 11, 2020",0.183
Laos,LAO,"Apr 12, 2020",0.13733
Laos,LAO,"Apr 13, 2020",0.13733
Laos,LAO,"Apr 14, 2020",0.13733
Laos,LAO,"Apr 15, 2020",0.04567
Latvia,LVA,"Mar 3, 2020",0.53
Latvia,LVA,"Mar 4, 2020",0.53
Latvia,LVA,"Mar 5, 2020",0.53
Latvia,LVA,"Mar 8, 2020",0.53
Latvia,LVA,"Mar 9, 2020",0.53
Latvia,LVA,"Mar 10, 2020",0.88333
Latvia,LVA,"Mar 11, 2020",1.06
Latvia,LVA,"Mar 12, 2020",1.23667
Latvia,LVA,"Mar 13, 2020",1.767
Latvia,LVA,"Mar 14, 2020",1.94367
Latvia,LVA,"Mar 15, 2020",2.82733
Latvia,LVA,"Mar 16, 2020",2.65067
Latvia,LVA,"Mar 17, 2020",3.00433
Latvia,LVA,"Mar 18, 2020",6.18533
Latvia,LVA,"Mar 19, 2020",7.069
Latvia,LVA,"Mar 20, 2020",8.836
Latvia,LVA,"Mar 21, 2020",8.836
Latvia,LVA,"Mar 22, 2020",9.366
Latvia,LVA,"Mar 23, 2020",9.366
Latvia,LVA,"Mar 24, 2020",12.19367
Latvia,LVA,"Mar 25, 2020",12.90067
Latvia,LVA,"Mar 26, 2020",14.49133
Latvia,LVA,"Mar 27, 2020",11.31033
Latvia,LVA,"Mar 28, 2020",14.668
Latvia,LVA,"Mar 29, 2020",14.84467
Latvia,LVA,"Mar 30, 2020",23.32733
Latvia,LVA,"Mar 31, 2020",16.96533
Latvia,LVA,"Apr 1, 2020",16.43533
Latvia,LVA,"Apr 2, 2020",12.37067
Latvia,LVA,"Apr 3, 2020",14.49133
Latvia,LVA,"Apr 4, 2020",16.78867
Latvia,LVA,"Apr 5, 2020",11.13367
Latvia,LVA,"Apr 6, 2020",13.25433
Latvia,LVA,"Apr 7, 2020",8.65933
Latvia,LVA,"Apr 8, 2020",6.892
Latvia,LVA,"Apr 9, 2020",7.77567
Latvia,LVA,"Apr 10, 2020",8.306
Latvia,LVA,"Apr 11, 2020",11.31033
Latvia,LVA,"Apr 12, 2020",9.36633
Latvia,LVA,"Apr 13, 2020",10.95667
Latvia,LVA,"Apr 14, 2020",7.599
Latvia,LVA,"Apr 15, 2020",4.77133
Latvia,LVA,"Apr 16, 2020",2.65067
Latvia,LVA,"Apr 17, 2020",3.534
Latvia,LVA,"Apr 18, 2020",4.41767
Latvia,LVA,"Apr 19, 2020",8.129
Latvia,LVA,"Apr 20, 2020",9.18933
Latvia,LVA,"Apr 21, 2020",10.073
Latvia,LVA,"Apr 22, 2020",6.36167
Latvia,LVA,"Apr 23, 2020",6.00833
Latvia,LVA,"Apr 24, 2020",6.892
Latvia,LVA,"Apr 25, 2020",6.362
Latvia,LVA,"Apr 26, 2020",7.599
Latvia,LVA,"Apr 27, 2020",6.00833
Latvia,LVA,"Apr 28, 2020",6.00833
Latvia,LVA,"Apr 29, 2020",5.655
Latvia,LVA,"Apr 30, 2020",6.53867
Latvia,LVA,"May 1, 2020",7.06867
Latvia,LVA,"May 2, 2020",6.00833
Lebanon,LBN,"Feb 22, 2020",0.049
Lebanon,LBN,"Feb 23, 2020",0.049
Lebanon,LBN,"Feb 24, 2020",0.049
Lebanon,LBN,"Feb 27, 2020",0.049
Lebanon,LBN,"Feb 28, 2020",0.098
Lebanon,LBN,"Feb 29, 2020",0.098
Lebanon,LBN,"Mar 1, 2020",0.098
Lebanon,LBN,"Mar 2, 2020",0.342
Lebanon,LBN,"Mar 3, 2020",0.48867
Lebanon,LBN,"Mar 4, 2020",0.6595
Lebanon,LBN,"Mar 5, 2020",0.44
Lebanon,LBN,"Mar 6, 2020",0.44
Lebanon,LBN,"Mar 7, 2020",0.6595
Lebanon,LBN,"Mar 8, 2020",0.6595
Lebanon,LBN,"Mar 9, 2020",1.172
Lebanon,LBN,"Mar 10, 2020",1.392
Lebanon,LBN,"Mar 11, 2020",0.928
Lebanon,LBN,"Mar 12, 2020",1.41633
Lebanon,LBN,"Mar 13, 2020",1.221
Lebanon,LBN,"Mar 14, 2020",1.8315
Lebanon,LBN,"Mar 15, 2020",2.3445
Lebanon,LBN,"Mar 16, 2020",2.4175
Lebanon,LBN,"Mar 17, 2020",2.63733
Lebanon,LBN,"Mar 18, 2020",1.31867
Lebanon,LBN,"Mar 19, 2020",1.66067
Lebanon,LBN,"Mar 20, 2020",1.41633
Lebanon,LBN,"Mar 21, 2020",2.1
Lebanon,LBN,"Mar 22, 2020",4.737
Lebanon,LBN,"Mar 23, 2020",4.83467
Lebanon,LBN,"Mar 24, 2020",5.079
Lebanon,LBN,"Mar 25, 2020",3.614
Lebanon,LBN,"Mar 26, 2020",4.15133
Lebanon,LBN,"Mar 27, 2020",4.93267
Lebanon,LBN,"Mar 28, 2020",4.249
Lebanon,LBN,"Mar 29, 2020",3.85833
Lebanon,LBN,"Mar 30, 2020",3.41867
Lebanon,LBN,"Mar 31, 2020",2.686
Lebanon,LBN,"Apr 1, 2020",2.49067
Lebanon,LBN,"Apr 2, 2020",2.00233
Lebanon,LBN,"Apr 3, 2020",2.34433
Lebanon,LBN,"Apr 4, 2020",1.514
Lebanon,LBN,"Apr 5, 2020",2.00233
Lebanon,LBN,"Apr 6, 2020",1.61167
Lebanon,LBN,"Apr 7, 2020",2.29533
Lebanon,LBN,"Apr 8, 2020",1.36767
Lebanon,LBN,"Apr 9, 2020",2.34433
Lebanon,LBN,"Apr 10, 2020",2.00267
Lebanon,LBN,"Apr 11, 2020",2.97933
Lebanon,LBN,"Apr 12, 2020",2.149
Lebanon,LBN,"Apr 13, 2020",2.34433
Lebanon,LBN,"Apr 14, 2020",1.12333
Lebanon,LBN,"Apr 15, 2020",1.07467
Lebanon,LBN,"Apr 16, 2020",1.36767
Lebanon,LBN,"Apr 17, 2020",1.51433
Lebanon,LBN,"Apr 18, 2020",1.319
Lebanon,LBN,"Apr 19, 2020",0.684
Lebanon,LBN,"Apr 20, 2020",0.48867
Lebanon,LBN,"Apr 21, 2020",0.43967
Lebanon,LBN,"Apr 22, 2020",0.24433
Lebanon,LBN,"Apr 23, 2020",0.43967
Lebanon,LBN,"Apr 24, 2020",0.53733
Lebanon,LBN,"Apr 25, 2020",0.928
Lebanon,LBN,"Apr 26, 2020",1.07433
Lebanon,LBN,"Apr 27, 2020",0.928
Lebanon,LBN,"Apr 28, 2020",0.684
Lebanon,LBN,"Apr 29, 2020",0.63533
Lebanon,LBN,"Apr 30, 2020",0.684
Lebanon,LBN,"May 1, 2020",0.73267
Lebanon,LBN,"May 2, 2020",0.586
Liberia,LBR,"Mar 17, 2020",0.198
Liberia,LBR,"Mar 18, 2020",0.198
Liberia,LBR,"Mar 19, 2020",0.132
Liberia,LBR,"Mar 20, 2020",0.066
Liberia,LBR,"Mar 22, 2020",0.066
Liberia,LBR,"Mar 23, 2020",0.066
Liberia,LBR,"Mar 24, 2020",0.066
Liberia,LBR,"Apr 2, 2020",0.19767
Liberia,LBR,"Apr 3, 2020",0.19767
Liberia,LBR,"Apr 4, 2020",0.26367
Liberia,LBR,"Apr 5, 2020",0.26367
Liberia,LBR,"Apr 6, 2020",0.46133
Liberia,LBR,"Apr 7, 2020",0.46133
Liberia,LBR,"Apr 8, 2020",0.26367
Liberia,LBR,"Apr 9, 2020",1.18633
Liberia,LBR,"Apr 10, 2020",1.12033
Liberia,LBR,"Apr 11, 2020",1.51567
Liberia,LBR,"Apr 12, 2020",1.12033
Liberia,LBR,"Apr 13, 2020",1.252
Liberia,LBR,"Apr 14, 2020",1.44967
Liberia,LBR,"Apr 15, 2020",0.72467
Liberia,LBR,"Apr 16, 2020",0.593
Liberia,LBR,"Apr 17, 2020",0.92267
Liberia,LBR,"Apr 18, 2020",1.12033
